objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
4326	25885	0	POLR1A	2	86026328	86106155	-1	8	1720	0.002915	79828
4327	55278	0	QRSL1	6	106629566	106668417	1	8	528	0.008035	38852
4328	4436	0.0531829604474319	MSH2	2	47403067	47512577	1	5	864	0.002428	109511
4329	5683	0	PSMA2	7	42916861	42932206	-1	7	234	0.037999	15346
4330	10558	0	SPTLC1	9	92031134	92115474	-1	7	473	0.006891	84341
4331	527	0.813110383010864	ATP6V0C	16	2513726	2520223	1	7	155	0.007622	6498
4332	4507	0.0611690887003774	MTAP	9	21802636	21865971	1	8	283	0.003722	63336
4333	6950	0	TCP1	6	159778498	159789703	-1	9	556	0.014991	11206
4334	1615	0	DARS	2	135906684	135985652	-1	6	501	0.002495	78969
4335	1434	0	CSE1L	20	49046246	49096960	1	8	971	0.002322	50715
4336	18	0	ABAT	16	8674587	8784575	1	5	461	0.003069	109989
4337	8697	0	CDC23	5	138187648	138213343	-1	7	597	0.007103	25696
4338	996	0	CDC27	17	47117944	47189299	-1	6	824	0.002561	71356
4339	5422	0.461907839986665	POLA1	X	24693921	24996986	1	7	1468	0.002412	303066
4340	5298	0	PI4KB	1	151291797	151327715	-1	6	828	0.001202	35919
4341	4677	0	NARS	18	57600656	57621945	-1	8	548	0.004436	21290
4342	51187	0	RSL24D1	15	55181314	55197033	-1	14	163	0.005997	15720
4343	3837	0	KPNB1	17	47649838	47683638	1	7	876	0.002266	33801
4344	8883	0	NAE1	16	66802878	66830977	-1	5	534	0.015471	28100
4345	27030	0	MLH3	14	75013764	75051532	-1	7	1453	0.005619	37769
4346	29889	0	GNL2	1	37566812	37595985	-1	8	731	0.006011	29174
4347	8892	0	EIF2B2	14	75002909	75009591	1	7	351	0.00588	6683
4348	55699	0	IARS2	1	220094113	220148041	1	7	1012	0.004029	53929
4349	5684	0	PSMA3	14	58244805	58272009	1	9	255	0.004204	27205
4350	8662	0	EIF3B	7	2354839	2380745	1	6	810	0.010143	25907
4351	5707	0	PSMD1	2	231056864	231172827	1	7	953	0.00372	115964
4352	5984	0	RFC4	3	186789892	186806695	-1	9	363	0.005916	16804
4353	3419	0	IDH3A	15	78149362	78170542	1	7	366	0.006402	21181
4354	7290	0	HIRA	22	19330701	19431696	-1	8	1017	0.003052	100996
4355	3376	0	IARS	9	92210207	92293756	-1	7	1262	0.00483	83550
4356	988	0	CDC5L	6	44387514	44450424	1	8	802	0.002328	62911
4357	4292	0	MLH1	3	36993350	37050846	1	7	756	0.002972	57497
4358	10054	0	UBA2	19	34428359	34469893	1	6	640	0.002993	41535
4359	10885	0	WDR3	1	117929749	117960426	1	9	943	0.003204	30678
4360	10576	0	CCT2	12	69585428	69601577	1	8	535	0.003963	16150
4361	51340	0	CRNKL1	20	20034361	20056046	-1	7	836	0.006249	21686
4362	4528	0.862432775945894	MTIF2	2	55236620	55269248	-1	8	727	0.012207	32629
4363	6734	0.580959745169896	SRPR	11	126262919	126268982	-1	6	638	0.013663	6064
4364	51102	0	MECR	1	29192657	29230958	-1	7	373	0.020209	38302
4365	55651	0	NHP2	5	178149463	178153960	-1	8	153	0.009122	4498
4366	29880	0	ALG5	13	36949770	36999367	-1	7	324	0.002909	49598
4367	9896	0	FIG4	6	109691221	109825431	1	7	907	0.002765	134211
4368	9373	0	PLAA	9	26903370	26947470	-1	6	795	0.002444	44101
4369	5705	0	PSMC5	17	63827410	63832027	1	8	406	0.005998	4618
4370	4437	0	MSH3	5	80654648	80876815	1	7	1125	0.003617	222168
4371	5190	0	PEX6	6	42963873	42979243	-1	8	980	0.003831	15371
4372	10972	0	TMED10	14	75131468	75176646	-1	6	219	0.007335	45179
4373	10575	0	CCT4	2	61868127	61888671	-1	9	539	0.009477	20545
4374	5686	0	PSMA5	1	109399031	109426486	-1	6	241	0.008744	27456
4375	5704	0	PSMC4	19	39971005	39981764	1	7	418	0.001057	10760
4376	79053	0.0376060298382997	ALG8	11	78100942	78139660	-1	8	526	0.006915	38719
4377	79731	0	NARS2	11	78435961	78574864	-1	8	477	0.02015	138904
4378	55157	0.326571518754739	DARS2	1	173824581	173858544	1	6	645	0.004024	33964
4379	55131	0	RBM28	7	128310376	128343908	-1	8	758	0.009702	33533
4380	4439	0.26607420032588	MSH5	6	31739948	31762678	1	8	851	0.003017	22731
4381	5701	0	PSMC2	7	103344405	103369395	1	6	433	0.009667	24991
4382	51077	0	FCF1	14	74713115	74738620	1	6	197	0.00527	25506
4383	5822	0	PWP2	21	44107327	44131181	1	5	919	0.000897	23855
4384	5708	0	PSMD2	3	184299098	184309054	1	7	908	0.000782	9957
4385	5091	0	PC	11	66848522	66958376	-1	8	1178	0.016249	109855
4386	92856	0	IMP4	2	130342897	130346624	1	9	291	0.001315	3728
4387	22948	0.0611690887003774	CCT5	5	10250170	10266389	1	10	541	0.006492	16220
4388	84172	0	POLR1B	2	112541915	112577153	1	8	1135	0.006746	35239
4389	51602	0	NOP58	2	202265792	202303661	1	7	530	0.004611	37870
4390	81929	0	SEH1L	18	12947984	12987566	1	7	360	0.00468	39583
4391	8813	0	DPM1	20	50934867	50958544	-1	8	260	0.01291	23678
4392	56915	0	EXOSC5	19	41386370	41397351	-1	8	235	0.009808	10982
4393	79087	0	ALG12	22	49903204	49918458	-1	8	488	0.014078	15255
4394	5983	0.0376060298382997	RFC3	13	33818069	33966558	1	8	356	0.003848	148490
4395	10055	0.16765124111092	SAE1	19	47130782	47210636	1	7	346	0.022419	79855
4396	8890	0	EIF2B4	2	27364352	27370457	-1	8	523	0.001685	6106
4397	8317	0	CDC7	1	91500814	91525764	1	7	574	0.001745	24951
4398	9488	0.852864280581549	PIGB	15	55318935	55355708	1	7	554	0.015625	36774
4399	24148	0.0376060255629878	PRPF6	20	63981064	64033100	1	6	941	0.005792	52037
4400	4141	0.887703714111825	MARS	12	57487953	57516655	1	6	900	0.001187	28703
4401	7915	0	ALDH5A1	6	24494969	24537207	1	7	526	0.017412	42239
4402	4172	0	MCM3	6	52264014	52284881	-1	9	808	0.002208	20868
4403	2956	0	MSH6	2	47783082	47806953	1	7	1360	0.002891	23872
4404	196294	0.839360188233566	IMMP1L	11	31432401	31509622	-1	6	166	0.006224	77222
4405	63826	0	SRR	17	2303371	2325259	1	7	340	0.006536	21889
4406	11311	0	VPS45	1	150067293	150145327	1	8	570	0.005334	78035
4407	63922	0.195003350449381	CHTF18	16	788622	798074	1	5	959	0.028167	9453
4408	5189	0	PEX1	7	92487020	92528531	-1	5	1282	0.002293	41512
4409	85365	0	ALG2	9	99216425	99221964	-1	9	416	0.009434	5540
4410	10856	0	RUVBL2	19	48993481	49015926	1	7	463	0.011612	22446
4411	5689	0.00376102061215145	PSMB1	6	170535116	170553329	-1	6	241	0.009498	18214
4412	92609	0	TIMM50	19	39480412	39490888	1	7	456	0.00428	10477
4413	79877	0	DCAKD	17	45023338	45061130	-1	7	231	0.004757	37793
4414	29894	0.0376060255629878	CPSF1	8	144393231	144409381	-1	5	1413	0.031793	16151
4415	8607	0	RUVBL1	3	128080957	128153909	-1	7	456	0.002671	72953
4416	6396	0	SEC13	3	10300929	10321188	-1	6	367	0.011019	20260
4417	5982	0	RFC2	7	74231502	74254458	-1	7	328	0.019153	22957
4418	23399	0	CTDNEP1	17	7243587	7251940	-1	5	244	0.006068	8354
4419	10101	0.781338350122954	NUBP2	16	1782923	1789191	1	5	271	0.005123	6269
4420	56339	0	METTL3	14	21498138	21511315	-1	8	580	0.001886	13178
4421	9533	0	POLR1C	6	43517039	43529376	1	8	346	0.003753	12338
4422	5438	0	POLR2I	19	36113709	36115304	-1	5	125	0.009323	1596
4423	5833	0	PCYT2	17	81902901	81911477	-1	6	385	0.014073	8577
4424	8943	0	AP3D1	19	2100988	2151620	-1	8	1213	0.013944	50633
4425	10528	0	NOP56	20	2652532	2658393	1	7	594	0.007415	5862
4426	26121	0	PRPF31	19	54115374	54131719	1	5	499	0.003286	16346
4427	5985	0	RFC5	12	118016701	118032239	1	8	340	0.003273	15539
4428	29929	0	ALG6	1	63367590	63438562	1	6	506	0.004716	70973
4429	80347	0.819014416972098	COASY	17	42562074	42566281	1	8	564	0.00219	4208
4430	728294	0	D2HGDH	2	241734579	241768816	1	5	517	0.027078	34238
4431	55272	0	IMP3	15	75639085	75640323	-1	8	184	0.005895	1239
4432	11144	0	DMC1	22	38518928	38570286	-1	7	340	0.003149	51359
4433	2068	0	ERCC2	19	45351391	45370587	-1	7	760	0.023114	19197
4434	6309	0.909313950721446	SC5D	11	121292679	121313410	1	9	299	0.013563	20732
4435	6183	0	MRPS12	19	38930708	38933020	1	6	138	0.030907	2313
4436	3070	0.0376060255629878	HELLS	10	94545767	94602871	1	6	838	0.007874	57105
4437	25796	0	PGLS	19	17511469	17521288	1	6	258	0.011014	9820
4438	440138	0	ALG11	13	52012387	52029648	1	6	492	0.010464	17262
4439	533	0	ATP6V0B	1	43974446	43978300	1	6	205	0.005036	3855
4440	5875	0	RABGGTA	14	24265538	24271627	-1	8	567	0.008974	6090
4441	92935	0	MARS2	2	197705304	197708390	1	7	593	0.005428	3087
4442	56949	0	XAB2	19	7619525	7629553	-1	6	855	0.017226	10029
4443	51529	0	ANAPC11	17	81890790	81900533	1	5	191	0.018156	9744
4444	1520	0	CTSS	1	150730196	150765957	-1	5	330	0.005027	35762
4445	1513	0.328492568686831	CTSK	1	150796208	150808441	-1	7	329	0.013681	12234
4446	1515	0.0740082805427447	CTSV	9	97029677	97039643	-1	7	334	0.002429	9967
4447	1514	1.04409171794287	CTSL	9	87726059	87731469	1	7	333	0.006582	5411
4448	1508	0	CTSB	8	11842524	11868137	-1	8	339	0.011694	25614
4449	1519	0.880344140907125	CTSO	4	155924118	155953896	-1	9	318	0.003428	29779
4450	1075	0	CTSC	11	88293592	88337773	-1	8	463	0.008648	44182
4451	1522	0	CTSZ	20	58995187	59007254	-1	6	303	0.005591	12068
4452	91	0	ACVR1B	12	51951667	51997079	1	7	477	0.00427	45413
4453	130399	0.0494923186005022	ACVR1C	2	157526767	157628887	-1	6	493	0.001991	102121
4454	7046	0	TGFBR1	9	99105130	99154192	1	8	471	0.002262	49063
4455	657	0	BMPR1A	10	86756639	86925188	1	6	532	0.008155	168550
4456	658	0	BMPR1B	4	94757977	95158450	1	8	502	0.00217	400474
4457	5345	0.765216404619927	SERPINF2	17	1742721	1755265	1	7	491	0.006391	12545
4458	710	0.780220872466531	SERPING1	11	57597554	57614853	1	7	497	0.002476	17300
4459	871	0.694236796057277	SERPINH1	11	75562056	75572804	1	6	418	0.008758	10749
4460	3053	0	SERPIND1	22	20774095	20787720	1	9	499	0.004529	13626
4461	1453	0	CSNK1D	17	82239669	82273718	-1	5	415	0.005739	34050
4462	122011	0	CSNK1A1L	13	37103260	37105664	-1	6	337	0.003029	2405
4463	53944	0.0376060341136101	CSNK1G1	15	64165517	64356243	-1	7	422	0.005067	190727
4464	1456	0	CSNK1G3	5	123512099	123617045	1	7	455	0.002401	104947
4465	56920	0.0562341321638865	SEMA3G	3	52433252	52445096	-1	7	782	0.006903	11845
4466	9723	0	SEMA3E	7	83363906	83649163	-1	7	775	0.006577	285258
4467	10371	0.546179381975335	SEMA3A	7	83958343	84492768	-1	6	771	0.002578	534426
4468	223117	0	SEMA3D	7	84995553	85121931	-1	8	777	0.003018	126379
4469	4168	0	MCF2	X	139581771	139708222	-1	6	1057	0.005736	126452
4470	23263	0	MCF2L	13	112894378	113099739	1	6	1100	0.007451	205362
4471	7204	0	TRIO	5	14143708	14510204	1	6	3043	0.002472	366497
4472	115557	0.368692022453649	ARHGEF25	12	57610180	57617245	1	7	619	0.012097	7066
4473	3115	0	HLA-DPB1	6	33075926	33089696	1	9	258	0.03827	13771
4474	3119	0.537211880246403	HLA-DQB1	6	32659464	32666689	-1	10	266	0.046414	7226
4475	3123	2.06960500488289	HLA-DRB1	6	32578769	32589836	-1	10	266	0.066818	11068
4476	3127	0	HLA-DRB5	6	32517374	32530229	-1	10	266	0.060618	12856
4477	2	0	A2M	12	9067708	9115962	-1	8	1474	0.009792	48255
4478	8900	0	CCNA1	13	36431830	36442882	1	6	465	0.003191	11053
4479	890	0	CCNA2	4	121816444	121823933	-1	6	432	0.006919	7490
4480	9133	0	CCNB2	15	59105085	59125045	1	6	398	0.006674	19961
4481	891	0	CCNB1	5	69167010	69178245	1	9	433	0.00248	11236
4482	5274	0	SERPINI1	3	167735229	167825569	1	8	410	0.023158	90341
4483	5054	0	SERPINE1	7	101127089	101139266	1	6	402	0.01376	12178
4484	5270	0	SERPINE2	2	223975048	224039319	-1	6	403	0.002512	64272
4485	23348	0.0562341321638865	DOCK9	13	98793487	99086406	-1	8	2028	0.002191	292920
4486	139818	0.0447213633349401	DOCK11	X	118495909	118686163	1	6	2039	0.000331	190255
4487	55619	0	DOCK10	2	224765090	225042613	-1	6	2162	0.012313	277524
4488	81704	0.0494923242271271	DOCK8	9	214865	465259	1	9	2082	0.004152	250395
4489	57572	0.0376060170123598	DOCK6	19	11199293	11262492	-1	5	2023	0.01427	63200
4490	85440	0	DOCK7	1	62454726	62688368	-1	5	2085	0.00337	233643
4491	5624	0	PROC	2	127418420	127429246	1	8	461	0.01721	10827
4492	2155	0	F7	13	113105788	113120681	1	8	459	0.013857	14894
4493	8858	0.310625725377893	PROZ	13	113158654	113172384	1	5	400	0.027626	13731
4494	2159	0	F10	13	113122799	113149529	1	7	488	0.018387	26731
4495	2158	0	F9	X	139530733	139565697	1	8	461	0.002277	34965
4496	2147	0	F2	11	46719192	46739506	1	8	623	0.00657	20315
4497	3250	0.808528659907628	HPR	16	72063226	72077246	1	10	347	0.044533	14021
4498	6329	0	SCN4A	17	63938554	63989511	-1	7	1836	0.009009	50958
4499	6326	0	SCN2A	2	165130149	165392310	1	6	2005	0.009563	262162
4500	6323	0.0562341321638865	SCN1A	2	165989160	166149132	-1	6	2009	0.002133	159973
4501	6328	0	SCN3A	2	165087520	165204088	-1	8	2000	0.002884	116569
4502	6335	0	SCN9A	2	166195185	166375987	-1	5	1977	0.000924	180803
4503	6334	0	SCN8A	12	51590266	51812864	1	7	1980	0.001562	222599
4504	3122	0	HLA-DRA	6	32439842	32445046	1	7	254	0.004368	5205
4505	3113	0	HLA-DPA1	6	33064569	33080778	-1	10	260	0.011376	16210
4506	3111	0	HLA-DOA	6	33004182	33009612	-1	8	250	0.006556	5431
4507	3117	0	HLA-DQA1	6	32637392	32654685	1	6	255	0.027279	17294
4508	3109	1.67579816369804	HLA-DMB	6	32934629	32941070	-1	8	263	0.01715	6442
4509	3108	0	HLA-DMA	6	32948614	32953122	-1	8	261	0.00743	4509
4510	2986	0.891164992399224	GUCY2F	X	109372906	109482056	-1	9	1108	0.000896	109151
4511	3000	0	GUCY2D	17	8002670	8020340	1	7	1103	0.005538	17671
4512	2984	0	GUCY2C	12	14612632	14696585	-1	8	1073	0.001095	83954
4513	4881	0	NPR1	1	153678617	153693992	1	6	1056	0.008393	15376
4514	4882	0	NPR2	9	35754654	35809731	1	6	1047	0.008498	55078
4515	442191	0	OR14J1	6	29306690	29307655	1	8	321	0.005906	966
4516	7368	0	UGT8	4	114598455	114678225	1	6	541	0.004695	79771
4517	51365	0	PLA1A	3	119597848	119629811	1	8	456	0.01143	31964
4518	5406	0	PNLIP	10	116545916	116567855	1	8	465	0.024352	21940
4519	119548	0	PNLIPRP3	10	116427912	116477957	1	7	467	0.00684	50046
4520	27233	1.65228380065969	SULT1C4	2	108377957	108387840	1	8	302	0.020805	9884
4521	6817	0.0376060298382997	SULT1A1	16	28605587	28623586	-1	17	295	0.007631	18000
4522	6799	0	SULT1A2	16	28591943	28597070	-1	17	295	0.05257	5128
4523	445329	0	SULT1A4	16	29459886	29464980	1	17	295	0.014912	5095
4524	6783	0	SULT1E1	4	69841212	69860152	-1	7	294	0.015964	18941
4525	27284	0	SULT1B1	4	69726120	69760712	-1	6	296	0.011586	34593
4526	2487	0	FRZB	2	182833275	182866770	-1	6	325	0.005059	33496
4527	6424	0	SFRP4	7	37905932	37916923	-1	9	346	0.006517	10992
4528	6422	0	SFRP1	8	41261957	41309471	-1	5	314	0.009411	47515
4529	6423	0	SFRP2	4	153780590	153789076	-1	5	295	0.008134	8487
4530	6608	0	SMO	7	129188872	129213545	1	5	786	0.010817	24674
4531	135946	0.00883029873411503	OR6B1	7	144003997	144004932	1	7	311	0.027761	936
4532	8590	0	OR6A2	11	6794525	6795908	-1	5	327	0.000125	1384
4533	391112	0	OR6Y1	1	158547128	158548105	-1	7	325	0.006668	978
4534	128366	0	OR6P1	1	158562651	158563604	-1	8	317	0.016129	954
4535	150681	0.837329404547919	OR6B3	2	240045077	240046072	-1	6	312	0.018806	996
4536	79317	0	OR4K5	14	19920607	19921578	1	5	323	0.029748	972
4537	390436	0	OR4K17	14	20117407	20118438	1	5	343	0.005343	1032
4538	122740	0.730631280287356	OR4K14	14	20014261	20015193	-1	7	310	0.00347	933
4539	79544	0	OR4K1	14	19935608	19936683	1	8	311	0.006833	1076
4540	390431	0	OR4K2	14	19876268	19877212	1	8	314	0.006491	945
4541	2170	0.0052085965672243	FABP3	1	31365253	31373076	-1	8	133	0.007281	7824
4542	2167	0	FABP4	8	81478497	81483238	-1	9	132	0.031696	4742
4543	2171	0	FABP5	8	81280483	81284777	1	11	135	0.007558	4295
4544	2173	0	FABP7	6	122779501	122784074	1	5	132	0.023959	4574
4545	22955	0	SCMH1	1	41027199	41242143	-1	9	660	0.005655	214945
4546	1382	0	CRABP2	1	156699606	156713174	-1	7	138	0.006167	13569
4547	5947	0.764723826472133	RBP1	3	139517434	139539829	-1	6	135	0.008819	22396
4548	83758	0.805719618302341	RBP5	12	7123684	7128870	-1	6	135	0.007824	5187
4549	2169	0	FABP2	4	119317250	119322161	-1	6	132	0.008255	4912
4550	6550	0	SLC9A3	5	473219	524434	-1	8	831	0.008895	51216
4551	6553	0	SLC9A5	16	67248952	67272191	1	7	896	0.008712	23240
4552	23315	0	SLC9A8	20	49812713	49892242	1	5	581	0.011527	79530
4553	285195	0	SLC9A9	3	143265222	143848531	-1	8	645	0.003149	583310
4554	84679	0	SLC9A7	X	46599251	46759172	-1	9	725	0.008449	159922
4555	5957	0	RCVRN	17	9897710	9905367	-1	6	200	0.010086	7658
4556	8506	0.808836874376877	CNTNAP1	17	42680395	42699993	1	8	1382	0.007297	19599
4557	377677	0	CA13	8	85245487	85284073	1	7	262	0.01566	38587
4558	759	0	CA1	8	85328229	85378113	-1	6	261	0.006316	49885
4559	761	0	CA3	8	85438827	85449040	1	8	260	0.012966	10214
4560	760	0	CA2	8	85463902	85481492	1	7	260	0.004178	17591
4561	11238	0	CA5B	X	15738289	15787625	1	7	317	0.006351	49337
4562	763	1.58003669967193	CA5A	16	87888019	87936569	-1	5	301	0.0682	48551
4563	765	0	CA6	1	8945834	8975092	1	6	304	0.011573	29259
4564	10659	0	CELF2	10	10796888	11336675	1	7	496	0.011026	539788
4565	10658	0.0914691219394125	CELF1	11	47465937	47565569	-1	8	513	0.002119	99633
4566	26740	1.14172969671128	OR1J2	9	122469090	122514097	1	6	313	0.06877	45008
4567	347168	0	OR1J1	9	122476958	122477926	-1	6	308	0.004248	969
4568	8387	0	OR1E1	17	3397466	3398410	-1	13	314	0.007039	945
4569	8388	0.0376060341136101	OR1E2	17	3432870	3433841	-1	13	314	0.073361	972
4570	945	0	CD33	19	51225079	51240019	1	6	363	0.002424	14941
4571	100049587	2.18304206790739	SIGLEC14	19	51642553	51646879	-1	10	476	0.051616	4327
4572	57282	0.0668740300752972	SLC4A10	2	161624189	161985276	1	8	1118	0.004144	361088
4573	9498	0	SLC4A8	12	51391317	51515763	1	7	1093	0.000373	124447
4574	9497	0.203114014002578	SLC4A7	3	27372721	27484420	-1	7	1206	0.006311	111700
4575	8671	0	SLC4A4	4	71092756	71572087	1	7	1033	0.001943	479332
4576	83697	0.0531829574243307	SLC4A9	5	140360202	140375137	1	8	983	0.000723	14936
4577	57835	0	SLC4A5	2	74216242	74343407	-1	6	1133	0.001475	127166
4578	219473	0	OR8K3	11	56318307	56319245	1	6	312	0.004899	939
4579	390157	0	OR8K1	11	56346039	56346998	1	6	319	0.024737	960
4580	64218	0	SEMA4A	1	156149944	156177751	1	6	760	0.005458	27808
4581	10509	0	SEMA4B	15	90184753	90229660	1	6	831	0.005021	44908
4582	10505	0.0376060255629878	SEMA4F	2	74654228	74683854	1	5	770	0.026305	29627
4583	54910	0	SEMA4C	2	96859736	96869998	-1	6	833	0.0452	10263
4584	57715	0.0376060341136101	SEMA4G	10	100969497	100985616	1	6	843	0.007174	16120
4585	10507	0	SEMA4D	9	89360791	89497991	-1	8	862	0.008573	137201
4586	477	0	ATP1A2	1	160115730	160143591	1	5	1020	0.024883	27862
4587	480	0	ATP1A4	1	160151562	160186977	1	6	1029	0.001163	35416
4588	476	0	ATP1A1	1	116372180	116404774	1	7	1019	0.006592	32595
4589	479	0	ATP12A	13	24680411	24711785	1	8	1045	0.002165	31375
4590	478	0	ATP1A3	19	41966476	41994276	-1	5	1005	0.007051	27801
4591	4741	0.860244308317153	NEFM	8	24913761	24919093	1	6	848	0.016406	5333
4592	84823	0.62593803012466	LMNB2	19	2428165	2456968	-1	6	533	0.005911	28804
4593	4001	0	LMNB1	5	126776623	126837020	1	7	586	0.008637	60398
4594	4000	0	LMNA	1	156082546	156140089	1	8	664	0.02249	57544
4595	57419	0.0740082805427447	SLC24A3	20	19212646	19722897	1	7	622	0.006496	510252
4596	123041	0	SLC24A4	14	92322581	92501481	1	8	605	0.005158	178901
4597	9187	0.628933886788947	SLC24A1	15	65611280	65660996	1	7	1015	0.003109	49717
4598	25769	0	SLC24A2	9	19507452	19789059	-1	8	661	0.009713	281608
4599	5648	0	MASP1	3	187216085	187292022	-1	5	728	0.013162	75938
4600	10747	0	MASP2	1	11026523	11047239	-1	7	686	0.011224	20717
4601	716	0	C1S	12	7060676	7071032	1	8	688	0.008507	10357
4602	715	0.619403994958298	C1R	12	7080209	7092447	-1	5	598	0.014119	12239
4603	27032	0	ATP2C1	3	130850483	131016712	1	7	949	0.000369	166230
4604	9914	0	ATP2C2	16	84368523	84464187	1	6	946	0.004396	95665
4605	488	0.0814447641448792	ATP2A2	12	110281227	110351093	1	7	1042	0.002369	69867
4606	487	0.164709805208366	ATP2A1	16	28878488	28904509	1	6	994	0.01538	26022
4607	489	0	ATP2A3	17	3923869	3964464	-1	5	963	0.019215	40596
4608	57468	0	SLC12A5	20	46021690	46060150	1	7	1100	0.002977	38461
4609	9990	0	SLC12A6	15	34229996	34338064	-1	8	1150	0.00629	108069
4610	6560	0	SLC12A4	16	67943474	67968694	-1	6	1085	0.001993	25221
4611	1107	0	CHD3	17	7884780	7912757	1	7	1969	0.001531	27978
4612	5361	0	PLXNA1	3	126988521	127037392	1	7	1896	0.013465	48872
4613	55558	0.0376060170123598	PLXNA3	X	154458281	154473646	1	5	1844	0.006575	15366
4614	5362	0.0447213633349401	PLXNA2	1	208022242	208244320	-1	8	1894	0.00918	222079
4615	91584	0	PLXNA4	7	132123332	132648688	-1	5	1894	0.026962	525357
4616	10154	0	PLXNC1	12	94148723	94307675	1	6	1568	0.008145	158953
4617	3875	0.0494923167249602	KRT18	12	52948871	52952901	1	34	432	0.007461	4031
4618	92	0	ACVR2A	2	147844517	147930827	1	7	513	0.00194	86311
4619	93	0	ACVR2B	3	38454299	38493142	1	8	512	0.001954	38844
4620	7048	0	TGFBR2	3	30606502	30694142	1	8	592	0.01135	87641
4621	659	0	BMPR2	2	202376327	202567751	1	6	1038	0.002934	191425
4622	269	0	AMHR2	12	53423811	53431654	1	9	573	0.011841	7844
4623	1358	0	CPA2	7	130266863	130289798	1	8	419	0.008146	22936
4624	1357	0.407320038724376	CPA1	7	130380449	130388108	1	8	419	0.008352	7660
4625	1360	0	CPB1	3	148791130	148860192	1	8	417	0.020546	69063
4626	1359	0	CPA3	3	148865256	148897087	1	8	417	0.005972	31832
4627	6521	0	SLC4A1	17	44248390	44274286	-1	7	917	0.001609	25897
4628	6522	0	SLC4A2	7	151058212	151076527	1	7	1237	0.009901	18316
4629	6508	0	SLC4A3	2	219627570	219641980	1	6	1259	0.010374	14411
4630	259287	0.372290403177649	TAS2R41	7	143477873	143478796	1	9	307	0.024936	924
4631	338398	0	TAS2R60	7	143443453	143444409	1	5	318	0.008433	957
4632	50833	0.363286761074164	TAS2R16	7	122994705	122995700	-1	7	291	0.013149	996
4633	5726	0	TAS2R38	7	141972631	141973773	-1	9	333	0.00394	1143
4634	50834	0	TAS2R1	5	9628997	9630351	-1	9	300	0.009877	1355
4635	54429	0	TAS2R5	7	141790217	141791366	1	6	299	0.003086	1150
4636	259286	0	TAS2R40	7	143222079	143223050	1	8	323	0.005196	972
4637	410	0.631242475304887	ARSA	22	50622754	50628173	-1	6	509	0.005221	5420
4638	22901	0	ARSG	17	68259182	68440769	1	6	525	0.037359	181588
4639	416	0	ARSF	X	3040234	3112729	1	7	588	0.02185	72496
4640	414	0	ARSD	X	2903970	2929375	-1	5	591	0.092489	25406
4641	347527	0	ARSH	X	3006613	3033385	1	6	534	0.038302	26773
4642	415	0	ARSE	X	2934632	2968310	-1	5	589	0.007435	33679
4643	412	0	STS	X	7147893	7354641	1	7	583	0.009106	206749
4644	221002	0	RASGEF1A	10	43194533	43266919	-1	7	481	0.003757	72387
4645	51735	0	RAPGEF6	5	131423921	131635236	-1	6	1593	0.00491	211316
4646	9693	0	RAPGEF2	4	159104072	159360162	1	5	1499	0.01277	256091
4647	3744	0	KCNA10	1	110517217	110519175	-1	7	511	0.001979	1959
4648	3739	0	KCNA4	11	30009741	30017030	-1	6	653	0.005431	7290
