objID	objStat	objName	SNPcount	chr	startpos	endpos	strand
5168	0.13969	ENPP2	41	8	120569317	120651106	-1
51684	0.18495	SUFU	23	10	104263719	104393214	1
51686	0.10523	OAZ3	3	1	151735445	151743806	1
5169	0.11687	ENPP3	24	6	131958442	132068550	1
51690	0.08921	LSM7	2	19	2321520	2328614	-1
51691	0.13196	NAA38	21	7	117824086	117844093	1
51693	0.08446	TRAPPC2L	1	16	88923506	88927520	1
51696	0.11358	HECA	32	6	139456249	139501946	1
51699	0.09579	VPS29	1	12	110929330	110939916	-1
517	0.29875	ATP5G2	11	12	54058944	54070512	-1
5170	0.0823700000000001	PDPK1	1	16	2587965	2653191	1
51700	0.2404	CYB5R2	10	11	7686326	7694821	-1
51701	0.24084	NLK	15	17	26369688	26523407	1
51702	0.11429	PADI3	19	1	17575593	17610728	1
51703	0.14004	ACSL5	24	10	114133916	114188138	1
51704	0.24766	GPRC5B	15	16	19870293	19896151	-1
51705	0.42963	EMCN	53	4	101316498	101439250	-1
51706	0.10347	CYB5R1	9	1	202931001	202936404	-1
51710	0.0968	ZNF44	4	19	12382623	12405714	-1
51714	0.10926	SELT	10	3	150321066	150348234	1
51715	0.1011	RAB23	10	6	57053581	57087078	-1
51719	0.44901	CAB39	31	2	231577557	231685790	1
5172	0.0936900000000001	SLC26A4	13	7	107301080	107358254	1
51720	0.09883	UIMC1	7	5	176332006	176433795	-1
51725	0.14701	FBXO40	22	3	121312170	121349139	1
51726	0.13292	DNAJB11	8	3	186288467	186303589	1
51727	0.11766	CMPK1	7	1	47799469	47844511	1
51728	0.1323	POLR3K	1	16	96979	103632	-1
51729	0.09406	WBP11	2	12	14939412	14956401	-1
5173	0.11398	PDYN	31	20	1959402	1974931	-1
51733	0.2744	UPB1	17	22	24891251	24922553	1
51735	0.75995	RAPGEF6	22	5	130759614	130970929	-1
51738	0.11585	GHRL	10	3	10327434	10334631	-1
5174	0.12964	PDZK1	4	1	145727666	145764207	1
51741	0.51833	WWOX	730	16	78133327	79246564	1
51742	0.21446	ARID4B	15	1	235330210	235491532	-1
51744	0.10194	CD244	16	1	160799950	160832692	-1
51747	0.16118	LUC7L3	12	17	48796926	48830072	1
5175	0.22371	PECAM1	12	17	62396775	62404856	-1
51750	0.18809	RTEL1	4	20	62289163	62327606	1
51751	0.09201	HIGD1B	4	17	42925279	42927844	1
51752	0.38006	ERAP1	24	5	96096514	96149848	-1
51754	0.09797	TMEM8B	11	9	35829222	35854844	1
51755	0.08161	CDK12	11	17	37617739	37690800	1
51759	0.08168	C9orf78	2	9	132589564	132597572	-1
5176	0.10206	SERPINF1	6	17	1665259	1680859	1
51760	0.25388	SYT17	24	16	19179638	19278554	1
51761	0.31485	ATP8A2	186	13	25946209	26595420	1
51762	0.13144	RAB8B	10	15	63481728	63559975	1
51763	0.09295	INPP5K	4	17	1397871	1420182	-1
51765	0.65695	MST4	18	X	131157245	131209971	1
51768	0.1101	TM7SF3	11	12	27124503	27167339	-1
51773	0.10724	RSF1	19	11	77377274	77531880	-1
51776	0.14921	ZAK	58	2	173940565	174132737	1
51778	0.10343	MYOZ2	19	4	120056939	120108944	1
5178	0.13622	PEG3	4	19	57321445	57352094	-1
51780	0.10914	KDM3B	12	5	137688285	137772716	1
5179	0.11035	PENK	28	8	57353513	57359282	-1
518	0.1574	ATP5G3	7	2	176040986	176046490	-1
51802	0.08793	ASIC5	11	4	156750881	156787425	-1
51804	0.09446	SIX4	5	14	61176256	61190852	-1
51805	0.09723	COQ3	8	6	99817348	99842082	-1
51806	0.13146	CALML5	12	10	5540658	5541533	-1
51807	0.44984	TUBA8	11	22	18593453	18614498	1
51808	0.0981	PHAX	1	5	125936607	125962944	1
51809	0.1409	GALNT7	28	4	174089904	174245118	1
51816	0.14164	CECR1	26	22	17660192	17690779	-1
5184	0.30742	PEPD	56	19	33877855	34012799	-1
5187	0.08287	PER1	2	17	8043788	8055753	-1
5188	0.46653	PET112	40	4	152591808	152682175	-1
5189	0.45584	PEX1	6	7	92116337	92157845	-1
5190	0.17675	PEX6	4	6	42931611	42946981	-1
5191	0.14873	PEX7	15	6	137143702	137235072	1
5192	0.09654	PEX10	4	1	2336241	2344010	-1
5194	0.31429	PEX13	3	2	61244812	61279125	1
5195	0.16271	PEX14	43	1	10535003	10690815	1
5196	0.13435	PF4	6	4	74846542	74847841	-1
5197	0.12127	PF4V1	3	4	74719013	74720198	1
5198	0.10544	PFAS	5	17	8152596	8173809	1
5199	0.0931	CFP	4	X	47483612	47489704	-1
52	0.16963	ACP1	4	2	264869	278283	1
5201	0.0981	PFDN1	8	5	139624635	139682689	-1
5202	0.13086	PFDN2	4	1	161070346	161087866	-1
5203	0.15493	PFDN4	25	20	52824502	52836492	1
5205	0.24771	ATP8B1	65	18	55313658	55470327	-1
5207	0.17006	PFKFB1	2	X	54959590	55020511	-1
5208	0.12726	PFKFB2	7	1	207226620	207254368	1
5209	0.13696	PFKFB3	74	10	6186843	6277508	1
5210	0.08696	PFKFB4	5	3	48555117	48594227	-1
5211	0.11027	PFKL	5	21	45719925	45747261	1
5212	0.47492	VIT	106	2	36923833	37041937	1
5213	0.10427	PFKM	10	12	48499656	48540187	1
5214	0.37467	PFKP	62	10	3109712	3178997	1
5217	0.09507	PFN2	2	3	149682691	149688741	-1
5218	0.38282	CDK14	130	7	90338712	90839904	1
522	0.07765	ATP5J	1	21	27096791	27107965	-1
5223	0.24525	PGAM1	2	10	99186027	99193198	1
5225	0.14644	PGC	8	6	41704449	41715139	-1
5226	0.10523	PGD	4	1	10459085	10480201	1
5228	0.13854	PGF	6	14	75408533	75422467	-1
5229	0.10206	PGGT1B	11	5	114546527	114598569	-1
523	0.12313	ATP6V1A	7	3	113465866	113530905	1
5230	0.11143	PGK1	6	X	77359666	77382324	1
5232	0.09134	PGK2	7	6	49753364	49755053	-1
5236	0.12495	PGM1	55	1	64058947	64125916	1
5238	0.0991	PGM3	6	6	83874592	83903655	-1
5239	0.83177	PGM5	31	9	70971815	71145977	1
5241	0.14226	PGR	32	11	100900355	101000544	-1
5243	0.67754	ABCB1	45	7	87133179	87342639	-1
5244	0.16215	ABCB4	15	7	87031361	87105019	-1
5245	0.09918	PHB	11	17	47481420	47492242	-1
525	0.09885	ATP6V1B1	6	2	71162998	71192561	1
5250	0.11225	SLC25A3	7	12	98987403	98995778	1
5251	0.99971994	PHEX	84	X	22050921	22266478	1
5253	0.12875	PHF2	52	9	96338909	96441869	1
5255	0.10425	PHKA1	11	X	71798664	71934029	-1
5256	0.12949	PHKA2	5	X	18910416	19002480	-1
5257	0.13368	PHKB	6	16	47495210	47735434	1
526	0.10654	ATP6V1B2	8	8	20054704	20079207	1
5264	0.10316	PHYH	14	10	13319796	13342130	-1
5265	0.17517	SERPINA1	28	14	94843084	94857029	-1
5266	0.07927	PI3	2	20	43803540	43805185	1
5267	0.18098	SERPINA4	23	14	95027783	95036243	1
5268	0.67968	SERPINB5	52	18	61144144	61172318	1
5269	0.15928	SERPINB6	22	6	2948393	2972399	-1
5270	0.14433	SERPINE2	60	2	224839765	224904036	-1
5271	0.14039	SERPINB8	22	18	61637263	61656608	1
5272	0.13557	SERPINB9	13	6	2887499	2903546	-1
5273	0.0938099999999999	SERPINB10	16	18	61582745	61602476	1
5274	0.27416	SERPINI1	20	3	167453432	167543357	1
5275	0.10599	SERPINB13	9	18	61254534	61266433	1
5276	0.13633	SERPINI2	10	3	167159723	167191818	-1
5277	0.15323	PIGA	8	X	15337573	15353676	-1
5279	0.07994	PIGC	1	1	172410597	172413230	-1
528	0.10738	ATP6V1C1	42	8	104033248	104085285	1
5281	0.65273	PIGF	9	2	46808413	46844251	-1
5283	0.11575	PIGH	8	14	68056023	68067017	-1
5284	0.16024	PIGR	7	1	207101867	207119811	-1
5286	0.11939	PIK3C2A	20	11	17108122	17191354	-1
5287	0.15907	PIK3C2B	28	1	204391758	204459474	-1
5288	0.30412	PIK3C2G	82	12	18414474	18801352	1
5289	0.13593	PIK3C3	40	18	39535199	39661448	1
529	0.12973	ATP6V1E1	18	22	18074902	18111588	-1
5290	0.11248	PIK3CA	7	3	178866311	178952500	1
5291	0.08165	PIK3CB	1	3	138371540	138478201	-1
5292	0.15358	PIM1	11	6	37137922	37143204	1
5293	0.22631	PIK3CD	16	1	9711790	9789172	1
5294	0.14173	PIK3CG	31	7	106505924	106547592	1
5295	0.15734	PIK3R1	41	5	67511584	67597649	1
5297	0.15352	PI4KA	29	22	21061979	21213100	-1
5298	0.09849	PI4KB	2	1	151264273	151300191	-1
53	0.43882	ACP2	1	11	47260853	47270457	-1
5300	0.08005	PIN1	2	19	9945883	9960365	1
5303	0.22083	PIN4	5	X	71401526	71483814	1
5304	0.13732	PIP	6	7	142829174	142836834	1
5305	0.58546	PIP4K2A	47	10	22823766	23003503	-1
5306	0.14084	PITPNA	7	17	1421283	1466110	-1
5307	0.08654	PITX1	2	5	134363424	134369964	-1
5308	0.29798	PITX2	13	4	111538579	111563279	-1
5309	0.52525	PITX3	2	10	103989946	104001231	-1
5311	0.81716	PKD2	23	4	88928799	88998931	1
5313	0.09236	PKLR	1	1	155259084	155271225	-1
5314	0.16491	PKHD1	140	6	51480145	51952423	-1
5315	0.0974	PKM	3	15	72491370	72523727	-1
5316	0.11541	PKNOX1	39	21	44394643	44453688	1
5317	0.15386	PKP1	45	1	201252580	201302121	1
5318	0.33255	PKP2	49	12	32943680	33049780	-1
5319	0.17933	PLA2G1B	6	12	120759914	120765592	-1
5320	0.11303	PLA2G2A	17	1	20301924	20306932	-1
5321	0.22464	PLA2G4A	62	1	186798032	186958113	1
5322	0.10523	PLA2G5	21	1	20396701	20418394	1
5324	0.10564	PLAG1	3	8	57073468	57123859	-1
5325	0.16357	PLAGL1	32	6	144261437	144385735	-1
5326	0.08243	PLAGL2	1	20	30780307	30795546	-1
5327	0.16048	PLAT	8	8	42032236	42065194	-1
5328	0.08685	PLAU	1	10	75670862	75677259	1
5329	0.22194	PLAUR	22	19	44150247	44174498	-1
533	0.08009	ATP6V0B	1	1	44440602	44443972	1
5330	0.09511	PLCB2	5	15	40580098	40600174	-1
5332	0.17023	PLCB4	124	20	9049701	9461463	1
5333	0.07945	PLCD1	1	3	38048987	38071154	-1
53335	0.38885	BCL11A	35	2	60678302	60780633	-1
53336	0.74908	CPXCR1	15	X	88002226	88009786	1
53339	0.1715	BTBD1	11	15	83685175	83736106	-1
5334	0.14921	PLCL1	67	2	198669426	199014608	1
53340	0.20251	SPA17	6	11	124543740	124564690	1
53342	0.10753	IL17D	6	13	21277482	21297237	1
53343	0.2113	NUDT9	6	4	88343728	88380606	1
53344	0.13676	CHIC1	11	X	72782984	72906937	1
53346	0.10063	TM6SF1	2	15	83776324	83806111	1
53347	0.18347	UBASH3A	26	21	43823971	43867790	1
53349	0.13693	ZFYVE1	23	14	73436159	73493920	-1
5335	0.08915	PLCG1	4	20	39766161	39804357	1
53353	0.78939	LRP1B	494	2	140988996	142889270	-1
53354	0.30404	PANK1	43	10	91339254	91405329	-1
53358	0.11294	SHC3	37	9	91620686	91793682	-1
5336	0.1323	PLCG2	82	16	81812899	81991899	1
5337	0.2112	PLD1	79	3	171318195	171528284	-1
53371	0.25433	NUP54	9	4	77035817	77069655	-1
53373	0.0946	TPCN1	6	12	113659260	113736390	1
5338	0.08485	PLD2	2	17	4710396	4726727	1
5339	0.08065	PLEC	5	8	144989321	145050913	-1
534	0.10764	ATP6V1G2	3	6	31512228	31514625	-1
5340	0.14447	PLG	18	6	161123225	161175086	1
53405	0.3289	CLIC5	108	6	45866188	46048085	-1
53407	0.14213	STX18	34	4	4420695	4543775	-1
5341	0.12828	PLEK	34	2	68592322	68624585	1
5343	0.12057	PLGLB1	1	2	87237587	87248969	-1
5345	0.08457	SERPINF2	2	17	1646130	1658559	1
5346	0.14164	PLIN1	3	15	90207598	90222648	-1
5347	0.20496	PLK1	4	16	23690201	23701688	1
5349	0.10739	FXYD3	5	19	35606732	35615228	1
535	0.09121	ATP6V0A1	5	17	40610862	40674597	1
5350	0.10255	PLN	3	6	118869442	118881587	1
5351	0.12234	PLOD1	4	1	11994724	12035599	1
5352	0.14946	PLOD2	36	3	145787227	145879282	-1
5354	0.10359	PLP1	3	X	103031439	103047548	1
5356	0.11636	PLRG1	7	4	155456149	155471585	-1
5357	0.11145	PLS1	22	3	142315229	142432506	1
5358	0.21825	PLS3	8	X	114795177	114885181	1
5359	0.12932	PLSCR1	20	3	146232967	146262628	-1
5360	0.20131	PLTP	1	20	44527259	44541003	-1
5361	0.17717	PLXNA1	24	3	126707437	126756235	1
53615	0.10465	MBD3	1	19	1576678	1592652	-1
53616	0.31146	ADAM22	39	7	87563566	87832204	1
5362	0.55294	PLXNA2	131	1	208195587	208417665	-1
53630	0.30804	BCMO1	22	16	81272296	81324747	1
53632	0.09283	PRKAG3	1	2	219687106	219696512	-1
53635	0.08829	PTOV1	2	19	50354416	50363999	1
53637	0.08191	S1PR5	3	19	10623418	10628668	-1
5364	0.09	PLXNB1	2	3	48445261	48471460	-1
5365	0.1162	PLXNB3	2	X	153029651	153044801	1
5366	0.13374	PMAIP1	34	18	57567192	57571538	1
5367	0.18054	PMCH	9	12	102590237	102591614	-1
5368	0.17394	PNOC	41	8	28174649	28200868	1
537	0.0900300000000001	ATP6AP1	3	X	153656978	153664862	1
5371	0.12977	PML	15	15	74287014	74340160	1
5373	0.1323	PMM2	13	16	8891670	8943194	1
5375	0.12927	PMP2	9	8	82352561	82359719	-1
5376	0.14716	PMP22	33	17	15133096	15168644	-1
5378	0.10103	PMS1	11	2	190648811	190742355	1
538	0.08411	ATP7A	4	X	77166194	77305892	1
53820	0.09895	DSCR6	9	21	38378863	38391959	1
53822	0.08051	FXYD7	1	19	35634154	35645205	1
53826	0.12481	FXYD6	14	11	117707691	117748201	-1
53827	0.10068	FXYD5	17	19	35645625	35660788	1
53828	0.11814	FXYD4	3	10	43867092	43871783	1
53829	0.0839800000000001	P2RY13	1	3	151044096	151047337	-1
53832	0.1686	IL20RA	33	6	137321108	137366298	-1
53833	0.19301	IL20RB	27	3	136676707	136729927	1
53834	0.12392	FGFRL1	2	4	1005610	1020686	1
53836	0.09387	GPR87	6	3	151011874	151034636	-1
53838	0.27043	C11orf24	7	11	68028803	68039469	-1
53840	0.26203	TRIM34	7	11	5641174	5665628	1
53841	0.15833	CDHR5	1	11	616565	625067	-1
539	0.31798	ATP5O	17	21	35275757	35288158	-1
53904	0.15129	MYO3A	73	10	26223002	26501465	1
53905	0.32688	DUOX1	3	15	45422192	45457774	1
53916	0.09551	RAB4B	4	19	41284124	41302849	1
53918	0.1706	PELO	37	5	52083774	52098451	1
53919	0.13871	SLCO1C1	17	12	20848289	20906320	1
53938	0.09233	PPIL3	1	2	201735679	201753849	-1
5394	0.10792	EXOSC10	4	1	11126675	11159938	-1
53940	0.12593	FTHL17	13	X	31089358	31090170	-1
53942	0.25914	CNTN5	430	11	98891706	100229616	1
53944	0.15823	CSNK1G1	11	15	64457716	64648442	-1
53947	0.12472	A4GALT	17	22	43088127	43116876	-1
5395	0.08863	PMS2	2	7	6012870	6048737	-1
5396	0.34455	PRRX1	34	1	170633313	170708541	1
53981	0.12013	CPSF2	24	14	92588298	92630543	1
54	0.08579	ACP5	2	19	11685475	11689801	-1
540	0.11152	ATP7B	20	13	52506805	52585630	-1
54014	0.10653	BRWD1	22	21	40557404	40685712	-1
54020	0.14908	SLC37A1	34	21	43919742	44001550	1
54033	0.15901	RBM11	35	21	15588466	15600693	1
54039	0.25969	PCBP3	40	21	47269875	47362368	1
54058	0.14649	C21orf58	3	21	47721047	47743785	-1
5406	0.25238	PNLIP	10	10	118305428	118327367	1
54065	0.09816	SMIM11	2	21	35747749	35761452	1
54069	0.12019	MIS18A	7	21	33640530	33651376	-1
5407	0.14314	PNLIPRP1	10	10	118350490	118368686	1
5408	0.12889	PNLIPRP2	10	10	118380465	118404654	1
54084	0.1747	TSPEAR	73	21	45917775	46131495	-1
54093	0.31585	SETD4	19	21	37406839	37432819	-1
54097	0.10653	FAM3B	16	21	42688661	42729654	1
54101	0.28529	RIPK4	35	21	43159529	43187249	-1
54102	0.18658	CLIC6	34	21	36041688	36090519	1
54103	0.13955	PION	42	7	76940068	77045717	-1
54108	0.08085	CHRAC1	3	8	141521397	141527252	1
5411	0.11818	PNN	4	14	39644387	39652422	1
54112	0.12726	GPR88	21	1	101003728	101007583	1
5412	0.1524	UBL3	61	13	30338545	30424820	-1
5413	0.08422	SEPT5	2	22	19701987	19710845	1
5414	0.10052	SEPT4	4	17	56597611	56618179	-1
541465	0.08679	CT45A6	1	X	134963215	134971244	-1
541466	0.08503	CT45A1	2	X	134847185	134856988	1
541468	0.09011	LURAP1	3	1	46669006	46686928	1
54148	0.10831	MRPL39	26	21	26957968	26979801	-1
54149	0.12127	C21orf91	13	21	19161284	19191703	-1
54165	0.2712	DCUN1D1	9	3	182660559	182698326	-1
54187	0.10292	NANS	7	9	100818959	100845365	1
5420	0.12582	PODXL	23	7	131185021	131241376	-1
54205	0.1236	CYCS	18	7	25158270	25164980	-1
54206	0.10045	ERRFI1	6	1	8071779	8086393	-1
54207	0.20226	KCNK10	89	14	88646452	88793256	-1
54210	0.10674	TREM1	13	6	41242999	41254457	-1
54212	0.13389	SNTG1	170	8	50824597	51705427	1
5422	0.20612	POLA1	21	X	24712064	25015103	1
54221	0.1786	SNTG2	125	2	946554	1371385	1
5423	0.10383	POLB	3	8	42195973	42229331	1
5424	0.12261	POLD1	3	19	50887580	50921275	1
5425	0.08902	POLD2	4	7	44154279	44163169	-1
5426	0.17933	POLE	18	12	133200348	133263945	-1
5427	0.09562	POLE2	4	14	50110270	50155098	-1
5428	0.11612	POLG	14	15	89859536	89878026	-1
5430	0.30514	POLR2A	6	17	7387698	7417935	1
5431	0.09695	POLR2B	7	4	57845109	57897334	1
5432	0.12754	POLR2C	5	16	57496551	57505921	1
54328	0.08735	GPR173	8	X	53078506	53109797	1
54329	0.13611	GPR85	7	7	112720468	112727833	-1
5433	0.07934	POLR2D	2	2	128603840	128615729	-1
54331	0.14422	GNG2	86	14	52327022	52436518	1
54332	0.15206	GDAP1	19	8	75262618	75279345	1
54344	0.0897	DPM3	2	1	155112367	155112996	-1
54345	0.12264	SOX18	2	20	62679079	62680979	-1
54346	0.1584	UNC93A	36	6	167704803	167729502	1
5436	0.08394	POLR2G	1	11	62529011	62534187	1
54360	0.24488	CYTL1	21	4	5016313	5021197	-1
54361	0.14815	WNT4	26	1	22443798	22469519	-1
54363	0.16639	HAO1	48	20	7863631	7921093	-1
54386	0.12275	TERF2IP	8	16	75681635	75691340	1
5440	0.08468	POLR2K	2	8	101162839	101166230	1
54407	0.22187	SLC38A2	17	12	46751971	46766645	-1
5441	0.07934	POLR2L	1	11	839721	842529	-1
54413	0.13676	NLGN3	6	X	70364681	70391051	1
54414	0.46718	SIAE	6	11	124505685	124546199	-1
5442	0.0851499999999999	POLRMT	2	19	617223	633568	-1
54429	0.10597	TAS2R5	4	7	141490017	141491166	1
5443	0.1408	POMC	10	2	25383722	25391559	-1
54431	0.10635	DNAJC10	14	2	183580999	183643255	1
54432	0.52024	YIPF1	15	1	54317392	54355487	-1
54433	0.10155	GAR1	4	4	110736666	110745893	1
54434	0.15589	SSH1	13	12	109176466	109251359	-1
54436	0.15238	SH3TC1	17	4	8201060	8242830	1
54437	0.26833	SEMA5B	49	3	122628040	122747452	-1
54438	0.18163	GFOD1	47	6	13363587	13487869	-1
54439	0.10206	RBM27	9	5	145583163	145668786	1
5444	0.12706	PON1	27	7	94927669	94953884	-1
54440	0.18712	SASH3	5	X	128913892	128929177	1
54442	0.40624	KCTD5	10	16	2732495	2759031	1
54443	0.21799	ANLN	23	7	36429432	36493400	1
5445	0.13063	PON2	17	7	95034174	95064384	-1
54453	0.44588	RIN2	98	20	19867165	19983103	1
54454	0.14571	ATAD2B	13	2	23971534	24149936	-1
54455	0.12964	FBXO42	15	1	16576559	16678948	-1
54456	0.27164	MOV10L1	23	22	50528435	50600116	1
54457	0.13819	TAF7L	13	X	100523241	100548059	-1
5446	0.12471	PON3	6	7	94989184	95025687	-1
54460	0.0848100000000001	MRPS21	5	1	150266269	150280819	1
54461	0.09863	FBXW5	1	9	139834885	139839206	-1
54462	0.13365	CCSER2	50	10	86088410	86278276	1
54463	0.14356	FAM134B	60	5	16473147	16617167	-1
54464	0.14595	XRN1	9	3	142025449	142166853	-1
54465	0.11558	ETAA1	24	2	67624442	67637533	1
54466	0.20324	SPIN2A	6	X	57162083	57164058	-1
54467	0.09024	ANKIB1	16	7	91875548	92030698	1
54468	0.16664	MIOS	15	7	7606616	7647112	1
54469	0.31908	ZFAND6	21	15	80351910	80430735	1
5447	0.10399	POR	7	7	75544420	75616173	1
54470	0.13221	ARMCX6	2	X	100870108	100872991	-1
54471	0.09314	SMCR7L	1	22	39898284	39914137	1
54472	0.09477	TOLLIP	6	11	1295598	1330892	-1
54474	0.11096	KRT20	7	17	39032141	39041495	-1
54475	0.13671	NLE1	2	17	33458368	33469322	-1
54476	0.2086	RNF216	38	7	5659672	5821361	-1
54477	0.46382	PLEKHA5	66	12	19282626	19529334	1
54478	0.12225	FAM64A	3	17	6347735	6354385	1
54480	0.08018	CHPF2	1	7	150929585	150935905	1
54482	0.0897	TRMT13	1	1	100598706	100616054	1
54487	0.10242	DGCR8	8	22	20067755	20099400	1
5449	0.10633	POU1F1	19	3	87308783	87325737	-1
54490	0.1656	UGT2B28	5	4	70146217	70160768	1
54491	0.13147	FAM105A	16	5	14581891	14616289	1
54492	0.33758	NEURL1B	42	5	172068276	172118543	1
54494	0.16549	C11orf71	16	11	114262170	114271272	-1
54495	0.16948	TMX3	18	18	66340925	66382353	-1
54496	0.48942	PRMT7	13	16	68344877	68391169	1
54497	0.09957	HEATR5B	11	2	37208153	37311485	-1
54498	0.36083	SMOX	41	20	4129426	4168394	1
54499	0.10887	TMCO1	16	1	165693528	165738159	-1
545	0.16229	ATR	8	3	142168077	142297668	-1
5450	0.14814	POU2AF1	28	11	111222980	111250157	-1
54502	0.20433	RBM47	67	4	40425272	40631883	-1
54503	0.10633	ZDHHC13	23	11	19138692	19197967	1
54504	0.46586	CPVL	69	7	29035247	29186153	-1
54505	0.11738	DHX29	6	5	54552073	54603521	-1
54507	0.07794	ADAMTSL4	1	1	150521898	150533413	1
54509	0.08767	RHOF	1	12	122215660	122231594	-1
5451	0.32504	POU2F1	37	1	167190066	167396582	1
54510	0.20619	PCDH18	8	4	138440072	138453629	-1
54511	0.26092	HMGCLL1	66	6	55299171	55444012	-1
54514	0.12239	DDX4	11	5	55033845	55112974	1
54516	0.18535	MTRF1L	7	6	153308400	153323925	-1
54517	0.33913	PUS7	14	7	105096958	105162685	-1
54518	0.21567	APBB1IP	63	10	26727266	26856732	1
5452	0.13439	POU2F2	1	19	42590262	42636625	-1
54520	0.10835	CCDC93	36	2	118673054	118771739	-1
54521	0.13364	WDR44	56	X	117480036	117583924	1
54522	0.12051	ANKRD16	16	10	5903689	5931860	-1
54529	0.16574	ASNSD1	12	2	190526125	190535557	1
5453	0.13448	POU3F1	8	1	38509523	38512450	-1
54531	0.16728	MIER2	9	19	305575	344791	-1
54532	0.12516	USP53	13	4	120133782	120216673	1
54534	0.07977	MRPL50	1	9	104152249	104160919	-1
54535	0.19402	CCHCR1	9	6	31110216	31126015	-1
54536	0.10925	EXOC6	34	10	94594470	94819251	1
54537	0.1125	FAM35A	7	10	88854953	88951222	1
54538	0.09226	ROBO4	3	11	124754114	124767831	-1
54539	0.1583	NDUFB11	3	X	47001615	47004609	-1
5454	0.11687	POU3F2	13	6	99282580	99286666	1
54540	0.07989	FAM193B	1	5	176946790	176981548	-1
54541	0.10221	DDIT4	3	10	74033677	74035797	1
54542	0.08579	RC3H2	7	9	125611732	125667562	-1
54543	0.58026	TOMM7	36	7	22852251	22862421	-1
54544	0.08456	CRCT1	7	1	152486978	152488481	1
54545	0.28412	MTMR12	16	5	32227111	32313114	-1
54546	0.11188	RNF186	26	1	20140522	20141771	-1
54549	0.21973	SDK2	95	17	71330523	71640227	-1
5455	0.12309	POU3F3	15	2	105471969	105473471	1
54550	0.10037	NECAB2	11	16	84002237	84036379	1
54551	0.15648	MAGEL2	14	15	23888696	23892993	-1
54552	0.09238	GNL3L	3	X	54556644	54593720	1
54556	0.12	ING3	5	7	120590817	120615711	1
54557	0.14049	SGTB	8	5	64961755	65017941	-1
54558	0.16508	SPATA6	15	1	48761044	48937876	-1
5456	0.11422	POU3F4	3	X	82763269	82764775	1
54566	0.2243	EPB41L4B	70	9	111934254	112083021	-1
54567	0.0889799999999999	DLL4	3	15	41221531	41231258	1
5457	0.10565	POU4F1	7	13	79173227	79177695	-1
54575	0.36947	UGT1A10	51	2	234545123	234681951	1
54576	0.36947	UGT1A8	59	2	234526291	234681945	1
54577	0.36947	UGT1A7	40	2	234590584	234681945	1
54578	0.36947	UGT1A6	34	2	234600321	234681951	1
54579	0.36947	UGT1A5	26	2	234621638	234681945	1
5458	0.09628	POU4F2	7	4	147560045	147563623	1
54583	0.64931	EGLN1	28	1	231499497	231560790	-1
54584	0.31694	GNB1L	12	22	19775934	19842462	-1
54585	0.09085	LZTFL1	5	3	45865446	45883621	-1
54586	0.16912	EQTN	39	9	27284652	27297137	-1
54587	0.08077	MXRA8	2	1	1288071	1293915	-1
5459	0.26865	POU4F3	15	5	145718587	145720083	1
54596	0.13574	L1TD1	11	1	62660474	62678000	1
546	0.0876	ATRX	4	X	76760356	77041719	-1
5460	0.50377	POU5F1	25	6	31132114	31138451	-1
54600	0.36947	UGT1A9	46	2	234580544	234681951	1
54602	0.10753	NDFIP2	18	13	80055259	80130212	1
54606	0.09263	DDX56	8	7	44605016	44614137	-1
54617	0.13932	INO80	8	15	41271078	41408340	-1
54619	0.14139	CCNJ	11	10	97803159	97820627	1
5462	0.13969	POU5F1B	31	8	128427857	128429455	1
54620	0.08685	FBXL19	3	16	30935896	30960104	1
54621	0.28437	VSIG10	10	12	118501398	118541810	-1
54622	0.48117	ARL15	141	5	53180614	53606403	-1
54623	0.44281	PAF1	2	19	39876269	39881835	-1
54625	0.10829	PARP14	16	3	122399672	122449687	1
54626	0.08304	HES2	2	1	6475292	6479979	-1
54627	0.20093	KIAA1383	23	1	232940638	232946092	1
54629	0.15402	FAM63B	9	15	59063393	59149754	1
5463	0.16989	POU6F1	8	12	51580719	51611477	-1
5464	0.25168	PPA1	8	10	71962586	71993190	-1
5465	0.24657	PPARA	13	22	46546499	46639653	1
54657	0.36947	UGT1A4	21	2	234627438	234681945	1
54658	0.28973	UGT1A1	4	2	234668919	234681945	1
54659	0.36947	UGT1A3	15	2	234637773	234681945	1
54662	0.11743	TBC1D13	6	9	131549510	131572711	1
54663	0.0953000000000001	WDR74	2	11	62600383	62607628	-1
54664	0.13063	TMEM106B	46	7	12250848	12276890	1
54665	0.09141	RSBN1	5	1	114304454	114355070	-1
5467	0.19067	PPARD	9	6	35310335	35395968	1
54674	0.12842	LRRN3	5	7	110731062	110765510	1
54675	0.26369	CRLS1	8	20	5986739	6020699	1
54677	0.23669	CROT	13	7	86974951	87029112	1
5468	0.29702	PPARG	58	3	12329349	12475855	1
54680	0.21628	ZNHIT6	22	1	86115106	86174116	-1
54681	0.09692	P4HTM	1	3	49027341	49044582	1
54682	0.11225	MANSC1	9	12	12482218	12503169	-1
5469	0.08243	MED1	1	17	37560538	37607527	-1
